x0000,y0000
0.0757791891,-0.3305261591
0.0758182706,-0.3298709632
0.0758573522,-0.4270583499
0.0758964338,-0.2409827241
0.0759355154,-0.1531864782
0.075974597,-0.1669455914
0.0760136786,-0.1385537705
0.0760527601,-0.1558072617
0.0760918417,-0.2289707999
0.0761309233,-0.3508372309
0.0761700049,-0.1649800038
0.0762090865,-0.2379251434
0.0762481681,-0.2584546139
0.0762872496,-0.2510290607
0.0763263312,-0.2995135548
0.0763654128,-0.159083241
0.0764044944,-0.0924716614
0.076443576,-0.1062307745
0.0764826575,-0.1898774467
0.0765217391,-0.1929350274
0.0765608207,-0.2486266759
0.0765999023,-0.2479714800
0.0766389839,0.0879256002
0.0766780655,-0.0450791604
0.0767171470,-0.3351125301
0.0767562286,-0.1981765943
0.0767953102,-0.1767735293
0.0768343918,-0.0121009686
0.0768734734,0.1206853935
0.076912555,0.0261187902
0.0769516365,-0.2222004427
0.0769907181,0.0438090786
0.0770297997,-0.0225841024
0.0770688813,0.1241797714
0.0771079629,0.0016581446
0.0771470445,0.0680513256
0.0771861260,0.1516979978
0.0772252076,0.161962733
0.0772642892,0.0077733060
0.0773033708,-0.0481367411
0.0773424524,-0.0129745630
0.077381534,0.0883623974
0.0774206155,-0.2368331503
0.0774596971,-0.0127561644
0.0774987787,0.0885807961
0.0775378603,-0.0304464528
0.0775769419,0.0780976622
0.0776160234,0.1337893108
0.0776551050,0.0846496209
0.0776941866,-0.0658270295
0.0777332682,-0.0236760955
0.0777723498,0.0566945973
0.0778114314,0.1088918679
0.0778505129,0.129639737
0.0778895945,-0.0348144252
0.0779286761,0.0700169132
0.0779677577,0.1888257634
0.0780068393,0.4085347769
0.0780459209,0.372717403
0.0780850024,0.3406128056
0.0781240840,0.4098451686
0.0781631656,0.3286008814
0.0782022472,0.2615525045
0.0782413288,-0.0813333316
0.0782804104,0.0866152085
0.0783194919,0.0968799437
0.0783585735,0.2853579543
0.0783976551,0.4244778763
0.0784367367,0.2244247388
0.0784758183,0.3253249020
0.0785148999,0.2619893017
0.0785539814,0.3521879325
0.0785930630,0.1628363275
0.0786321446,0.3231409158
0.0786712262,0.3646366539
0.0787103078,0.3567743036
0.0787493894,0.6147030758
0.0787884709,0.5646897915
0.0788275525,0.4515593054
0.0788666341,0.4297194432
0.0789057157,0.4709967827
0.0789447973,0.4419497660
0.0789838788,0.6577276043
0.0790229604,0.3768669768
0.0790620420,0.3901892927
0.0791011236,0.3406128056
0.0791402052,0.3991436362
0.0791792868,0.6396005187
0.0792183683,0.3692230250
0.0792574499,0.4105003645
0.0792965315,0.4934918408
0.0793356131,0.5625058052
0.0793746947,0.4460993399
0.0794137763,0.4906526587
0.0794528578,0.2694148549
0.0794919394,0.4681576007
0.0795310210,0.5581378328
0.0795701026,0.4766751469
0.0796091842,0.4476281302
0.0796482658,0.5306196065
0.0796873473,0.5924264164
0.0797264289,0.6332669587
0.0797655105,0.5690577639
0.0798045921,0.6133926841
0.0798436737,0.4305930377
0.0798827553,0.5065957581
0.0799218368,0.5649081901
0.0799609184,0.7804676297
0.08,0.6181974538
